##mmu	Mus musculus (mouse)
##Method: ID mapping (ensembl_gene_id)
##Summary:	285 succeed, 27 fail

#Query	Gene ID|Gene name|Hyperlink
Pathway:            	Formation of Fibrin Clot (Clotting Cascade)	Reactome	R-MMU-140877
                    	Common Pathway of Fibrin Clot Formation	Reactome	R-MMU-140875
                    	Hemostasis	Reactome	R-MMU-109582
                    	Intrinsic Pathway of Fibrin Clot Formation	Reactome	R-MMU-140837
                    	Dissolution of Fibrin Clot	Reactome	R-MMU-75205
GO:                 	serine-type endopeptidase inhibitor activity	Gene Ontology	GO:0004867
                    	signaling receptor binding	Gene Ontology	GO:0005102
                    	glycosaminoglycan binding	Gene Ontology	GO:0005539
                    	extracellular region	Gene Ontology	GO:0005576
                    	extracellular space	Gene Ontology	GO:0005615
                    	cytosol	Gene Ontology	GO:0005829
                    	multicellular organism development	Gene Ontology	GO:0007275
                    	nervous system development	Gene Ontology	GO:0007399
                    	blood coagulation	Gene Ontology	GO:0007596
                    	heparin binding	Gene Ontology	GO:0008201
                    	negative regulation of cell population proliferation	Gene Ontology	GO:0008285
                    	response to wounding	Gene Ontology	GO:0009611
                    	negative regulation of peptidase activity	Gene Ontology	GO:0010466
                    	negative regulation of platelet activation	Gene Ontology	GO:0010544
                    	negative regulation of plasminogen activation	Gene Ontology	GO:0010757
                    	negative regulation of sodium ion transport	Gene Ontology	GO:0010766
                    	negative regulation of endopeptidase activity	Gene Ontology	GO:0010951
                    	negative regulation of protein processing	Gene Ontology	GO:0010955
                    	positive regulation of neuron projection development	Gene Ontology	GO:0010976
                    	negative regulation of phosphatidylinositol 3-kinase signaling	Gene Ontology	GO:0014067
                    	membrane	Gene Ontology	GO:0016020
                    	cerebellar granular layer morphogenesis	Gene Ontology	GO:0021683
                    	cell differentiation	Gene Ontology	GO:0030154
                    	negative regulation of blood coagulation	Gene Ontology	GO:0030195
                    	negative regulation of cell growth	Gene Ontology	GO:0030308
                    	peptidase inhibitor activity	Gene Ontology	GO:0030414
                    	platelet alpha granule	Gene Ontology	GO:0031091
                    	extrinsic component of external side of plasma membrane	Gene Ontology	GO:0031232
                    	neuromuscular junction	Gene Ontology	GO:0031594
                    	secretion by cell	Gene Ontology	GO:0032940
                    	secretory granule organization	Gene Ontology	GO:0033363
                    	negative regulation of protein catabolic process	Gene Ontology	GO:0042177
                    	mating plug formation	Gene Ontology	GO:0042628
                    	neuronal cell body	Gene Ontology	GO:0043025
                    	negative regulation of proteolysis	Gene Ontology	GO:0045861
                    	negative regulation of smoothened signaling pathway	Gene Ontology	GO:0045879
                    	regulation of timing of cell differentiation	Gene Ontology	GO:0048505
                    	positive regulation of astrocyte differentiation	Gene Ontology	GO:0048711
                    	detection of mechanical stimulus involved in sensory perception	Gene Ontology	GO:0050974
                    	regulation of synaptic transmission, glutamatergic	Gene Ontology	GO:0051966
                    	long-term synaptic potentiation	Gene Ontology	GO:0060291
                    	innervation	Gene Ontology	GO:0060384
                    	seminal vesicle epithelium development	Gene Ontology	GO:0061108
                    	dense core granule biogenesis	Gene Ontology	GO:0061110
                    	collagen-containing extracellular matrix	Gene Ontology	GO:0062023
                    	negative regulation of platelet aggregation	Gene Ontology	GO:0090331
GOslim:             	extracellular region	Gene Ontology Slim	GO:0005576
                    	extracellular space	Gene Ontology Slim	GO:0005615
                    	intracellular	Gene Ontology Slim	GO:0005622
                    	cytoplasm	Gene Ontology Slim	GO:0005737
                    	cytosol	Gene Ontology Slim	GO:0005829
                    	cell differentiation	Gene Ontology Slim	GO:0030154
////
Query:              	ENSMUSG00000039176
Gene:               	mmu:18975	Polg, AA409516, PolgA
Entrez Gene ID:      	18975
GO:                 	protease binding	Gene Ontology	GO:0002020
                    	DNA binding	Gene Ontology	GO:0003677
                    	chromatin binding	Gene Ontology	GO:0003682
                    	DNA-directed DNA polymerase activity	Gene Ontology	GO:0003887
                    	exonuclease activity	Gene Ontology	GO:0004527
                    	protein binding	Gene Ontology	GO:0005515
                    	mitochondrion	Gene Ontology	GO:0005739
                    	mitochondrial inner membrane	Gene Ontology	GO:0005743
                    	gamma DNA polymerase complex	Gene Ontology	GO:0005760
                    	DNA replication	Gene Ontology	GO:0006260
                    	DNA-dependent DNA replication	Gene Ontology	GO:0006261
                    	mitochondrial DNA replication	Gene Ontology	GO:0006264
                    	aging	Gene Ontology	GO:0007568
                    	3'-5' exonuclease activity	Gene Ontology	GO:0008408
                    	transferase activity	Gene Ontology	GO:0016740
                    	nucleotidyltransferase activity	Gene Ontology	GO:0016779
                    	protein-containing complex	Gene Ontology	GO:0032991
                    	mitochondrial nucleoid	Gene Ontology	GO:0042645
                    	terminal bouton	Gene Ontology	GO:0043195
////
Query:              	ENSMUSG00000096883
Gene:               	mmu:435145	Shisa8, Orf26, ckamp39
Entrez Gene ID:      	435145
GO:                 	molecular_function	Gene Ontology	GO:0003674
                    	postsynaptic density	Gene Ontology	GO:0014069
                    	membrane	Gene Ontology	GO:0016020
                    	integral component of membrane	Gene Ontology	GO:0016021
                    	AMPA glutamate receptor complex	Gene Ontology	GO:0032281
                    	dendritic spine membrane	Gene Ontology	GO:0032591
                    	synapse	Gene Ontology	GO:0045202
                    	postsynaptic membrane	Gene Ontology	GO:0045211
                    	regulation of short-term neuronal synaptic plasticity	Gene Ontology	GO:0048172
                    	regulation of AMPA receptor activity	Gene Ontology	GO:2000311
////
Query:              	ENSMUSG00000032690
Gene:               	mmu:246728	Oas2, Oasl11
Entrez Gene ID:      	246728
Pathway:            	NOD-like receptor signaling pathway	KEGG PATHWAY	mmu04621
                    	Herpes simplex virus 1 infection	KEGG PATHWAY	mmu05168
                    	Epstein-Barr virus infection	KEGG PATHWAY	mmu05169
                    	Measles	KEGG PATHWAY	mmu05162
                    	Influenza A	KEGG PATHWAY	mmu05164
                    	Hepatitis C	KEGG PATHWAY	mmu05160
GO:                 	nucleotide binding	Gene Ontology	GO:0000166
                    	2'-5'-oligoadenylate synthetase activity	Gene Ontology	GO:0001730
                    	immune system process	Gene Ontology	GO:0002376
                    	RNA binding	Gene Ontology	GO:0003723
                    	double-stranded RNA binding	Gene Ontology	GO:0003725
                    	ATP binding	Gene Ontology	GO:0005524
                    	nucleus	Gene Ontology	GO:0005634
                    	nucleoplasm	Gene Ontology	GO:0005654
                    	cytoplasm	Gene Ontology	GO:0005737
                    	cytosol	Gene Ontology	GO:0005829
                    	RNA catabolic process	Gene Ontology	GO:0006401
                    	immune response	Gene Ontology	GO:0006955
                    	response to virus	Gene Ontology	GO:0009615
                    	response to bacterium	Gene Ontology	GO:0009617
                    	membrane	Gene Ontology	GO:0016020
                    	transferase activity	Gene Ontology	GO:0016740
                    	nucleotidyltransferase activity	Gene Ontology	GO:0016779
                    	negative regulation of viral genome replication	Gene Ontology	GO:0045071
                    	innate immune response	Gene Ontology	GO:0045087
                    	metal ion binding	Gene Ontology	GO:0046872
                    	perinuclear region of cytoplasm	Gene Ontology	GO:0048471
                    	defense response to virus	Gene Ontology	GO:0051607
                    	type I interferon signaling pathway	Gene Ontology	GO:0060337
                    	regulation of ribonuclease activity	Gene Ontology	GO:0060700
                    	regulation of lactation	Gene Ontology	GO:1903487
GOslim:             	immune system process	Gene Ontology Slim	GO:0002376
                    	RNA binding	Gene Ontology Slim	GO:0003723
                    	intracellular	Gene Ontology Slim	GO:0005622
                    	nucleus	Gene Ontology Slim	GO:0005634
                    	nucleoplasm	Gene Ontology Slim	GO:0005654
                    	cytoplasm	Gene Ontology Slim	GO:0005737
                    	cytosol	Gene Ontology Slim	GO:0005829
                    	nucleotidyltransferase activity	Gene Ontology Slim	GO:0016779
                    	organelle	Gene Ontology Slim	GO:0043226
////
Query:              	ENSMUSG00000029386
////
Query:              	ENSMUSG00000039145
Gene:               	mmu:227541	Camk1d, A630059D12Rik, CKLiK, CaMKIdelta, E030025C11Rik, mCKLiK
Entrez Gene ID:      	227541
Pathway:            	Oxytocin signaling pathway	KEGG PATHWAY	mmu04921
                    	Calcium signaling pathway	KEGG PATHWAY	mmu04020
                    	Aldosterone synthesis and secretion	KEGG PATHWAY	mmu04925
                    	Glioma	KEGG PATHWAY	mmu05214
GO:                 	nucleotide binding	Gene Ontology	GO:0000166
                    	catalytic activity	Gene Ontology	GO:0003824
                    	protein kinase activity	Gene Ontology	GO:0004672
                    	protein serine/threonine kinase activity	Gene Ontology	GO:0004674
                    	calmodulin-dependent protein kinase activity	Gene Ontology	GO:0004683
                    	calmodulin binding	Gene Ontology	GO:0005516
                    	ATP binding	Gene Ontology	GO:0005524
                    	intracellular anatomical structure	Gene Ontology	GO:0005622
                    	nucleus	Gene Ontology	GO:0005634
                    	cytoplasm	Gene Ontology	GO:0005737
                    	protein phosphorylation	Gene Ontology	GO:0006468
                    	inflammatory response	Gene Ontology	GO:0006954
                    	nervous system development	Gene Ontology	GO:0007399
                    	metabolic process	Gene Ontology	GO:0008152
                    	positive regulation of neuron projection development	Gene Ontology	GO:0010976
                    	kinase activity	Gene Ontology	GO:0016301
                    	phosphorylation	Gene Ontology	GO:0016310
